month,year,City Name,Province,Lat,Lng,mean_2m_air_temperature,total_precipitation,elevation,premWater,area,flooded
7,2005,Kohat,Khyber Pakhtunkhwa,33.3905983,71.4271680676199,301.86128297693,0.17994276807699,570.016446043299,5259.39215686274,3484265964.99444,YES
7,2005,Kurram,Khyber Pakhtunkhwa,33.6888492,70.3855521773004,295.527796488095,0.112981617752626,1736.22058041639,2392.63529411764,3403828136.58592,YES
7,2005,Lakki Marwat,Khyber Pakhtunkhwa,32.56916615,70.8840969797923,303.346545595209,0.218579564152516,385.356523011897,8595.41568627451,3288159971.10615,NO
7,2005,Lower Dir,Khyber Pakhtunkhwa,34.84508525,71.8795221960266,296.278337317713,0.153171602022652,1299.85523984169,3154.53725490196,1716298322.58072,NO
7,2005,Malakand,Khyber Pakhtunkhwa,34.51656435,71.8244586374657,300.419635492023,0.146060244141031,750.306282731574,1829.25882352941,931294305.930261,NO
7,2005,Mansehra,Khyber Pakhtunkhwa,34.69500275,73.432578239748,290.286000324044,0.177904867593032,2446.43772690245,5336.22352941176,4101338747.28547,YES
7,2005,Mardan,Khyber Pakhtunkhwa,34.30204415,72.0800003413405,303.049266297714,0.130964666368935,426.191109704757,964.882352941176,1644438855.41578,NO
7,2005,Mohmand,Khyber Pakhtunkhwa,34.445445,71.3714923040439,300.22985071794,0.146190252007711,901.411106189402,1610.49803921568,2214286672.01141,NO
7,2005,North Waziristan,Khyber Pakhtunkhwa,32.9528061,69.9417203147128,296.869188304855,0.151926279951744,1447.85105754107,1311.92156862745,4943578101.63945,YES
7,2005,Nowshera,Khyber Pakhtunkhwa,33.9155586,71.9717917289865,304.25076665147,0.157298490569908,460.588634463589,12822.1568627451,1794312572.87356,YES
7,2005,Orakzai,Khyber Pakhtunkhwa,33.69451965,70.8706089406406,297.217727739961,0.311387414073906,1578.17879679276,9.0,1380183034.70855,NO
7,2005,Peshawar,Khyber Pakhtunkhwa,33.9351402,71.5775969737104,303.406859284521,0.10701873856316,460.118174505428,7281.92549019607,1428720311.72275,NO
7,2005,Shangla,Khyber Pakhtunkhwa,34.83472975,72.7938962288763,292.6591988719,0.199861277196786,1764.48995540091,1773.99215686274,1391945001.78662,NO
7,2005,Swabi,Khyber Pakhtunkhwa,34.13829315,72.4767178336113,302.650361769316,0.215988429854875,455.430888078501,13246.7843137254,1470815426.0597,NO
7,2005,Swat,Khyber Pakhtunkhwa,35.23247495,72.5116349607467,287.508696684376,0.127113919646953,2815.32699776109,13968.2980392156,5393804864.48558,NO
7,2005,Tank,Khyber Pakhtunkhwa,32.31715575,70.3753916300874,300.889092486402,0.249760209928441,479.660441913644,7402.41176470588,2867340159.42716,YES
7,2005,Upper Dir,Khyber Pakhtunkhwa,35.40500215,72.1144400642014,288.777654077092,0.0788244714843995,2890.43534738644,1572.39607843137,2622858797.37976,NO
7,2005,Upper Kohistan,Khyber Pakhtunkhwa,35.4230477,73.2219182383857,285.771155977212,0.0953977091715131,3361.18678336691,7520.27058823529,5401930267.54808,YES
7,2005,Kolai-Palas,Khyber Pakhtunkhwa,35.06654405,73.2497670052578,288.395983834621,0.113689511571249,3022.84307600206,1763.71372549019,1177753302.44961,YES
9,2005,Badin,Sindh,24.7631784,68.8275597674353,303.926889837705,0.0291831052827497,9.3436884603151,213100.17254902,6604869609.39921,YES
9,2005,Central Karachi,Sindh,24.9478329,67.0600623010151,302.28890641317,0.0134119926628883,40.6955427548794,2.02745098039215,63482504.0361945,NO
9,2005,Dadu,Sindh,26.75140465,67.5275449056309,304.962271119312,0.020837699648267,162.741877774606,160051.650980392,8121250329.00532,NO
9,2005,East Karachi,Sindh,24.93077175,67.1603471636946,302.287010554967,0.0134296872530436,41.8482370267694,85.1960784313725,204775659.343426,NO
9,2005,Ghotki,Sindh,27.83051075,69.6965241836396,304.840783919635,0.0186552620253254,71.1510408027091,57589.4235294119,6488814207.38576,YES
9,2005,Hyderabad,Sindh,17.38878595,78.4610647345314,304.339640884625,0.0182782609287305,23.4748015237281,16939.1333333333,993453661.397525,NO
9,2005,Jacobabad,Sindh,28.18829845,68.5122930244064,305.319389007245,0.0122471851212464,57.318929607618,155002.886274509,2847607859.91677,NO
9,2005,Jamshoro,Sindh,25.7826965,67.8508724783366,303.538040010868,0.0249675452090051,207.937550283211,81279.9098039215,10839153870.1071,NO
9,2005,Kashmore,Sindh,28.2440614,69.1921340975309,305.137774011079,0.0124066719143529,70.2847842977513,178366.160784313,2741048016.85597,NO
9,2005,Khairpur,Sindh,26.9301974,68.9328854139982,305.457509480005,0.0149897289042568,56.3537579315897,91668.6352941179,15955303847.0881,NO
9,2005,Larkana,Sindh,27.5211066,68.1920865,305.319222304407,0.0115933970658158,51.4920221194933,69116.0588235294,1905287792.41552,NO
9,2005,Matiari,Sindh,25.77068465,68.4280411056249,305.025616595133,0.0163130571541685,26.2263858019572,32187.2117647058,1593602732.83262,NO
9,2005,Mirpur Khas,Sindh,25.3029306,69.1643484259357,304.092870071061,0.0233111758640177,13.7048187357897,89438.6470588235,3385804201.97821,NO
9,2005,Naushahro Feroze,Sindh,26.88547035,68.0860156005744,305.339643919431,0.0196491527893428,44.3023343099236,78207.2117647061,2827100504.42642,NO
9,2005,Sanghar,Sindh,25.97993465,69.3053323695782,304.839921185701,0.0194224096324214,29.1641137808885,147908.462745098,9891482125.49314,YES
9,2005,Shikarpur,Sindh,27.9275341033935,68.570122726817,305.237697586173,0.0104242444243863,61.2506587719855,128194.231372549,2612975653.07068,NO
9,2005,South Karachi,Sindh,24.80349715,67.0351956821958,302.222973170769,0.0131079725543435,10.4376644098494,291.141176470588,116302040.778891,NO
9,2005,Sujawal,Sindh,24.21789385,68.2489433406476,302.447108435925,0.0428033726481023,4.75347002266121,1202193.01960784,11500489408.3854,YES
9,2005,Sukkur,Sindh,27.551149,69.05497712785,305.375295994927,0.0136324872117477,64.7943651350842,101947.149019608,5136645704.60624,YES
9,2005,Tando Allahyar,Sindh,25.4695701599121,68.7523003292569,304.258246824077,0.0204987807042435,20.3428579593897,16205.0509803921,1483417668.76156,NO
9,2005,Tando Muhammad Khan,Sindh,25.0325813293457,68.4569704365193,303.980067008014,0.0238955318885346,14.7652499320973,27840.7215686274,1763050466.18053,YES
9,2005,Tharparkar,Sindh,24.94181595,70.2397390712097,303.785634291411,0.050042257260491,62.5412407585292,130561.62745098,19846809678.3606,YES
9,2005,Thatta,Sindh,24.6496097,67.4714324825856,302.14486228749,0.0184060541618539,29.7820053341086,563654.721568628,11834853710.7182,NO
9,2005,West Karachi,Sindh,25.00860885,67.0263844553067,301.867361427611,0.013606901575134,61.6269814439185,244.623529411764,188863591.706719,NO
9,2005,Umerkot,Sindh,25.3413056,69.753962411758,304.366786851903,0.0276609091338259,30.8474229914778,50583.7529411764,5716309988.54897,NO
9,2005,Qambar Shahdadkot,Sindh,27.65062655,67.6935122021177,305.063388305615,0.0168871796398605,140.665715215145,115460.776470588,5434634418.01689,NO
9,2005,Malir,Sindh,25.2194003999999,67.1845050618286,301.950398855497,0.0263211814194695,150.803891060035,16679.1058823529,2644619175.49701,NO
9,2005,Attock,Punjab,33.416667,72.333333,301.910420025839,0.0630212563570853,400.636303892607,20557.1725490195,6982312572.51418,NO
9,2005,Bahawalnagar,Punjab,29.58007735,72.9955051984942,303.420019772199,0.0717788374122893,151.322283203393,33012.1215686274,8760734638.28279,YES
9,2005,Bahawalpur,Punjab,28.833333,71.666667,304.299883215638,0.0417877253030672,116.321576537038,42879.7176470588,23993680292.0103,YES
9,2005,Bhakkar,Punjab,31.67245285,71.3389501174221,303.619698225684,0.0681248271439924,172.852952951584,47217.431372549,8528401475.74633,NO
9,2005,Chakwal,Punjab,32.89623015,72.8416280062722,301.662786896221,0.0689495528602691,546.690650627897,4197.31372549019,3335774516.03897,NO
9,2005,Chiniot,Punjab,31.66966085,72.7969624607744,303.91141197981,0.0626983484305453,176.719369383154,50383.1098039215,2612192792.30203,NO
9,2005,Dera Ghazi Khan,Punjab,30.4545805,70.3976711824874,300.862771717052,0.0450118833875127,501.017938222032,115223.768627451,9101489383.44213,NO
9,2005,Faisalabad,Punjab,31.25,73.0,303.699610782001,0.0595993781368622,180.51266574112,19650.6588235294,5952555820.30112,NO
9,2005,Gujranwala,Punjab,32.07442515,74.1577942428708,302.355023094439,0.0846720808812474,218.337883182311,4292.27843137254,2448352428.01087,NO
9,2005,Gujrat,Punjab,32.583333,73.75,301.996456664408,0.0650404317282609,255.679238941173,35021.1176470587,2988005200.28335,YES
9,2005,Hafizabad,Punjab,32.05183795,73.5451522484539,303.210220638471,0.0686171831787089,200.516817528535,23805.2549019607,2269135412.96691,YES
9,2005,Jhang,Punjab,31.1665562,72.1399889408681,304.704762763929,0.0450706246925497,153.311549841164,96400.5607843138,6203802768.94005,YES
9,2005,Jhelum,Punjab,32.82928355,73.4741991539083,301.256523185514,0.0689215688002854,314.980360398312,34768.7686274509,3622008900.25824,YES
9,2005,Kasur,Punjab,31.0,74.166667,302.963614287287,0.059528236683379,195.210531703804,16934.9803921568,3766300787.52827,NO
9,2005,Khanewal,Punjab,30.3155336,72.0684066853761,304.31867244492,0.0369075749536634,137.022996459079,25937.0156862745,4323337956.18106,NO
9,2005,Khushab,Punjab,32.1180174,72.0506826305102,302.721735700164,0.0714400933356218,296.122986365639,40734.4,6501109071.85852,YES
9,2005,Lahore,Punjab,31.4568448,74.4078357280044,302.581097610199,0.0651936812433962,210.595651336525,17359.9803921568,1802661354.27404,YES
9,2005,Lodhran,Punjab,29.6721973419189,71.7437930999273,303.917018936043,0.0288379838002777,118.496184511195,1341.89411764705,2665113442.32872,NO
9,2005,Mandi Bahauddin,Punjab,32.42564185,73.474581429329,302.749952043899,0.0605639640704145,210.169633475345,43763.6705882352,2766052499.43366,YES
9,2005,Mianwali,Punjab,32.70435115,71.517287769999,302.293819888276,0.0759176544923993,295.528754241513,187930.301960784,5986043975.1292,NO
9,2005,Multan,Punjab,30.083333,71.666667,304.53714260504,0.0314264736234673,117.311550468262,46744.9882352941,3649691883.84173,NO
9,2005,Muzaffargarh,Punjab,29.81679625,71.0009478379203,304.670329308978,0.0301208554049769,111.337012790313,160210.007843137,4508317622.69782,NO
9,2005,Nankana Sahib,Punjab,31.430542,73.8493229998461,303.15410696731,0.0759289326318766,193.350777896632,30184.7372549019,2219966614.99601,YES
9,2005,Narowal,Punjab,32.20937345,75.0336685250715,301.09324180968,0.101318125364019,254.709693241037,19819.1058823529,2322357693.07633,NO
9,2005,Okara,Punjab,30.6977587,73.73744535,303.172389479106,0.0652419168905678,177.304917174395,21292.9882352941,4446276871.86745,NO
9,2005,Pakpattan,Punjab,30.3158722,73.2403145051548,303.088359300278,0.0692030600160333,160.215975814629,17662.3294117647,2688290386.33825,NO
9,2005,Rajanpur,Punjab,29.13806415,70.1249477588195,303.567569184831,0.020832952085639,288.425606857951,170652.494117647,13097436687.2713,NO
9,2005,Rawalpindi,Punjab,33.47424225,73.4090594360754,300.756432987364,0.0664897526529244,515.025990326355,10729.6039215686,4464132297.17048,YES
9,2005,Sahiwal,Punjab,30.5473425,72.8978918438348,303.445463527518,0.0494772363455251,161.347338198324,5125.67450980391,3226851408.67418,NO
9,2005,Sargodha,Punjab,32.166667,72.5,303.558945675883,0.0602438741866314,186.153702591182,45137.2509803921,5953360031.98025,YES
9,2005,Sheikhupura,Punjab,31.7136119,74.0261924863667,302.701762183749,0.0784987866753695,207.169251631182,32734.4549019607,3622559208.98201,YES
9,2005,Sialkot,Punjab,32.4464287,74.5715832108967,301.499660070307,0.0956598353963123,242.523430809687,17640.1725490195,3051715596.80477,YES
9,2005,Toba Tek Singh,Punjab,30.92940135,72.5401824956786,304.239046158455,0.0425158786008466,156.965140510164,11674.3176470588,3273903952.29682,NO
9,2005,Vehari,Punjab,29.98225005,72.3209350784457,303.413622554597,0.0426793569311598,138.362369069798,14931.5803921568,4490616731.91565,YES
9,2005,Talagang,Punjab,32.84618005,72.2340603446525,302.289800477505,0.0567078170313754,460.094164022445,4060.39607843137,3094531679.35063,NO
9,2005,Layyah,Punjab,30.98483695,71.2761671451633,304.656260099362,0.05170064662291,147.975731972157,121175.247058823,6383586948.40516,NO
9,2005,Taunsa,Punjab,30.89201435,70.6144694694478,303.270568087641,0.0496209809834167,179.484596917225,51926.7607843136,2644246079.05338,NO
9,2005,Kot Addu,Punjab,30.4301317,71.1421186027552,304.79847987171,0.0460996379094072,132.201757617442,46178.4980392156,3168215861.55836,NO
9,2005,Dera Ismail Khan,Punjab,31.827527,70.9090919,301.642012004718,0.0742510690118152,364.252073341158,135841.635294117,9397015604.61496,NO
9,2005,Rahim Yar Khan,Punjab,28.4882083999999,70.4568657704918,304.521861657008,0.0218116665362924,91.1601182333998,104705.019607843,12886848420.0345,YES
9,2005,Nawabshah,Punjab,26.3175254499999,68.3082908260808,305.330381858343,0.0177962896677341,34.811624570666,62557.6196078431,4340369686.85872,YES
9,2005,Wazirabad,Punjab,32.34553975,73.9954842829713,302.395780937441,0.0827226681197512,219.192033368794,34822.7803921568,1178178021.32374,YES
9,2005,Islamabad,Islamabad,33.7368773,75.1455138,299.999646894619,0.0609509744087149,606.312683315531,1936.62745098039,960535632.218882,NO
9,2005,Awaran,Balochistan,26.4643385,65.5995998534894,302.879559824305,0.0124087445089815,552.175201305393,21068.6784313725,25775972952.8311,NO
9,2005,Barkhan,Balochistan,29.99051935,69.7094178982158,298.422522771654,0.0281752689566647,1242.47211833277,2106.89803921568,4064614683.28,NO
9,2005,Chagai,Balochistan,28.8841915,63.1860714030572,303.128542245828,1.11758708953857e-07,886.384586772256,19141.325490196,39596822813.2843,NO
9,2005,Gwadar,Balochistan,25.27840885,63.482619600939,301.729450338008,0.000745018041128588,69.2976436449058,75357.0980392156,25914031194.0519,NO
9,2005,Kech,Balochistan,26.0055365,63.0965227106614,303.434784570456,0.000313069315426469,410.883126088361,84722.0941176471,23594201003.7484,NO
9,2005,Khuzdar,Balochistan,27.1452941,66.548977642885,300.171914991329,0.0206032717846382,1113.12951649259,4203.34901960784,22983108665.5347,NO
9,2005,Lasbela,Balochistan,25.7481942,66.801986236651,302.077642901987,0.0125792729741863,271.509273456704,84701.3450980392,24107508218.6188,NO
9,2005,Musakhel,Balochistan,33.583857,69.681859,289.177923231998,0.0541409479211592,2497.21563197168,0.0,423867374.016768,NO
9,2005,Panjgur,Balochistan,26.723834,64.2229477791115,302.2613134877,0.000855184560483059,992.169044053477,6418.6431372549,17943317574.9343,NO
9,2005,Chaman,Balochistan,23.9748420715332,78.8668228494854,298.623530398516,0.0362786550641029,688.849923506573,6627625.05882353,510064535502824.0,YES
9,2005,Bagh,Azad Kashmir,34.0164639,73.6583025,293.325918903767,0.0615070162922603,1625.06968864611,295.890196078431,627202927.178898,NO
9,2005,Bhimber,Azad Kashmir,32.9955718,74.0867503206126,300.229377120663,0.0688886065085189,472.491229583395,1218.43529411764,1255648667.36426,NO
9,2005,Jhelum Valley,Azad Kashmir,34.21071345,73.8059912654059,291.116539359461,0.0502716564261738,2114.07125295805,1489.1725490196,772678368.399192,YES
9,2005,Haveli,Azad Kashmir,33.9285098999999,74.0827175347501,290.568139101467,0.05640007056755,2296.02429189042,116.086274509803,669960110.494492,NO
9,2005,Kotli,Azad Kashmir,33.41816665,73.9662418005392,297.75684029744,0.0651297009797823,859.379744849056,2255.18823529411,1540047168.64622,NO
9,2005,Mirpur,Azad Kashmir,33.2033829,73.7897192640203,300.474044146096,0.0617294688447199,386.539162756648,61029.2862745098,1037595108.58845,YES
9,2005,Muzaffarabad,Azad Kashmir,34.31640505,73.5841112904986,291.515526190587,0.0512038660615997,1657.49961468573,2344.96078431372,1136431051.83262,YES
9,2005,Poonch,Azad Kashmir,33.702939,74.2499015154718,290.780552239003,0.0642580087797217,2109.2909315527,3.98823529411764,1678688215.28854,YES
9,2005,Astore,Gilgit Baltistan,35.2411043,74.8749726681183,280.72857388709,0.0641867680073766,3801.34785514876,5431.93725490196,4579837050.56579,YES
9,2005,Ghanche,Gilgit Baltistan,35.2078282,76.4649366744058,271.659532624052,0.0565499740285428,4408.31073895697,19319.6784313725,5972634872.18143,NO
9,2005,Gilgit,Gilgit Baltistan,35.9562776,74.4867236510729,282.028496095975,0.0548427672854294,3434.1048920482,6855.43137254902,4198088930.51747,NO
9,2005,Hunza,Gilgit Baltistan,36.5455115,75.2069647442128,269.957463590171,0.0338300180463816,4580.72871402054,32625.8156862744,11478124778.4752,NO
9,2005,Skardu,Gilgit Baltistan,35.2022878,75.5649804097076,278.730680058382,0.0551335674234845,4030.95995908116,25732.1725490196,7630652154.39695,YES
9,2005,Nagar,Gilgit Baltistan,36.3042502,74.2665200322112,273.612620733035,0.0480803444848004,4067.27570404261,4428.36470588235,3368467360.17638,NO
9,2005,Kharmang,Gilgit Baltistan,34.906575,76.0847579764898,278.724485449111,0.0858975699280008,4137.54381846261,4262.98039215686,2688522376.21532,NO
9,2005,Shigar,Gilgit Baltistan,35.71140515,76.0328844179479,268.838946019785,0.0478446243818458,4370.79527937334,26331.6196078431,7581800733.94018,NO
9,2005,Abbottabad,Khyber Pakhtunkhwa,34.1000605499999,73.2670695922918,296.374974075209,0.0638436570314493,1411.70170568274,860.56862745098,1731903220.93724,YES
9,2005,Bajaur,Khyber Pakhtunkhwa,34.7763887,71.5144196,295.37152884505,0.0495192453588145,1221.58134885635,656.250980392156,1367083421.47927,NO
9,2005,Bannu,Khyber Pakhtunkhwa,32.98919595,70.6569295802631,299.662392234281,0.0555896103808671,474.321200890261,5636.65490196078,2044427175.03456,NO
9,2005,Buner,Khyber Pakhtunkhwa,34.4319388,72.5524314520676,297.469361107749,0.0723826591628489,1022.72461094714,127.227450980392,1731551248.98529,NO
9,2005,Charsadda,Khyber Pakhtunkhwa,34.2531362,71.701553897875,301.965889341579,0.0415498509504289,347.988913094986,10896.4274509804,983125984.316962,NO
9,2005,Chitral Lower,Khyber Pakhtunkhwa,36.03119225,71.7480456698178,278.519575972536,0.0186607245536782,3634.11599798069,4693.89803921568,4590642022.88335,NO
9,2005,Hangu,Khyber Pakhtunkhwa,33.4112586975097,70.8076830098107,295.462703546533,0.0912992369395172,983.991376284283,439.694117647058,1311992290.00992,NO
9,2005,Haripur,Khyber Pakhtunkhwa,34.040329,72.8705165247918,299.753524298456,0.0590475917747436,688.311521815008,31942.1098039215,1859113614.16849,NO
9,2005,Karak,Khyber Pakhtunkhwa,33.0922516499999,71.1100375291568,299.442637880501,0.0665680680402669,687.273803601631,930.670588235294,2667860737.80613,NO
9,2005,Khyber,Khyber Pakhtunkhwa,34.04066625,71.2010473053617,297.952121877816,0.0680994645299294,1362.11089989814,1664.45882352941,2810647782.16665,NO
9,2005,Kohat,Khyber Pakhtunkhwa,33.3905983,71.4271680676199,299.975886831484,0.0612078462842034,570.016446043299,5259.39215686274,3484265964.99444,NO
9,2005,Kurram,Khyber Pakhtunkhwa,33.6888492,70.3855521773004,292.74090678981,0.0592466945640242,1736.22058041639,2392.63529411764,3403828136.58592,NO
9,2005,Lakki Marwat,Khyber Pakhtunkhwa,32.56916615,70.8840969797923,301.535914538031,0.0717431527811323,385.356523011897,8595.41568627451,3288159971.10615,NO
9,2005,Lower Dir,Khyber Pakhtunkhwa,34.84508525,71.8795221960266,294.067210003403,0.0602626563582208,1299.85523984169,3154.53725490196,1716298322.58072,NO
9,2005,Malakand,Khyber Pakhtunkhwa,34.51656435,71.8244586374657,298.756183814372,0.0520617073386709,750.306282731574,1829.25882352941,931294305.930261,NO
9,2005,Mansehra,Khyber Pakhtunkhwa,34.69500275,73.432578239748,288.253990198294,0.0724869144306695,2446.43772690245,5336.22352941176,4101338747.28547,YES
9,2005,Mardan,Khyber Pakhtunkhwa,34.30204415,72.0800003413405,301.512644302265,0.0396391499073244,426.191109704757,964.882352941176,1644438855.41578,NO
9,2005,Mohmand,Khyber Pakhtunkhwa,34.445445,71.3714923040439,298.274459255538,0.0569626714072802,901.411106189402,1610.49803921568,2214286672.01141,NO
9,2005,North Waziristan,Khyber Pakhtunkhwa,32.9528061,69.9417203147128,294.45115895439,0.0675080062725032,1447.85105754107,1311.92156862745,4943578101.63945,NO
9,2005,Nowshera,Khyber Pakhtunkhwa,33.9155586,71.9717917289865,302.486710028591,0.0533655864817153,460.588634463589,12822.1568627451,1794312572.87356,NO
9,2005,Orakzai,Khyber Pakhtunkhwa,33.69451965,70.8706089406406,294.835731329072,0.117846243790634,1578.17879679276,9.0,1380183034.70855,NO
9,2005,Peshawar,Khyber Pakhtunkhwa,33.9351402,71.5775969737104,301.552438178869,0.0445600607131858,460.118174505428,7281.92549019607,1428720311.72275,NO
9,2005,Shangla,Khyber Pakhtunkhwa,34.83472975,72.7938962288763,290.532027670232,0.0808781547349857,1764.48995540091,1773.99215686274,1391945001.78662,NO
9,2005,Swabi,Khyber Pakhtunkhwa,34.13829315,72.4767178336113,300.786488679459,0.0566994162554575,455.430888078501,13246.7843137254,1470815426.0597,NO
9,2005,Swat,Khyber Pakhtunkhwa,35.23247495,72.5116349607467,284.790207334719,0.0586072468793323,2815.32699776109,13968.2980392156,5393804864.48558,NO
9,2005,Tank,Khyber Pakhtunkhwa,32.31715575,70.3753916300874,299.278124087145,0.0732252859591033,479.660441913644,7402.41176470588,2867340159.42716,NO
9,2005,Upper Dir,Khyber Pakhtunkhwa,35.40500215,72.1144400642014,285.956124508195,0.0457986034068108,2890.43534738644,1572.39607843137,2622858797.37976,NO
9,2005,Upper Kohistan,Khyber Pakhtunkhwa,35.4230477,73.2219182383857,283.301992282596,0.0491708625303529,3361.18678336691,7520.27058823529,5401930267.54808,NO
9,2005,Kolai-Palas,Khyber Pakhtunkhwa,35.06654405,73.2497670052578,286.297720675761,0.0616432970534019,3022.84307600206,1763.71372549019,1177753302.44961,YES
7,2006,Badin,Sindh,24.7631784,68.8275597674353,304.699433974305,0.122845017849811,9.3436884603151,213100.17254902,6604869609.39921,YES
7,2006,Central Karachi,Sindh,24.9478329,67.0600623010151,302.595236247017,0.0834817105708373,40.6955427548794,2.02745098039215,63482504.0361945,NO
7,2006,Dadu,Sindh,26.75140465,67.5275449056309,308.595259348078,0.0560358779943996,162.741877774606,160051.650980392,8121250329.00532,NO
7,2006,East Karachi,Sindh,24.93077175,67.1603471636946,302.594301316856,0.0835431431939474,41.8482370267694,85.1960784313725,204775659.343426,NO
7,2006,Ghotki,Sindh,27.83051075,69.6965241836396,309.122726462412,0.0186138117094681,71.1510408027091,57589.4235294119,6488814207.38576,YES
7,2006,Hyderabad,Sindh,17.38878595,78.4610647345314,305.11936084754,0.0882262128831273,23.4748015237281,16939.1333333333,993453661.397525,NO
7,2006,Jacobabad,Sindh,28.18829845,68.5122930244064,310.116326224063,0.0272344919287922,57.318929607618,155002.886274509,2847607859.91677,NO
7,2006,Jamshoro,Sindh,25.7826965,67.8508724783366,304.894887677322,0.0917660269279154,207.937550283211,81279.9098039215,10839153870.1071,NO
7,2006,Kashmore,Sindh,28.2440614,69.1921340975309,309.617909839014,0.0198019224278227,70.2847842977513,178366.160784313,2741048016.85597,YES
7,2006,Khairpur,Sindh,26.9301974,68.9328854139982,307.953243410604,0.0531946671948234,56.3537579315897,91668.6352941179,15955303847.0881,NO
7,2006,Larkana,Sindh,27.5211066,68.1920865,309.89399170499,0.0417782281621676,51.4920221194933,69116.0588235294,1905287792.41552,NO
7,2006,Matiari,Sindh,25.77068465,68.4280411056249,306.406629535857,0.0634275185115995,26.2263858019572,32187.2117647058,1593602732.83262,YES
7,2006,Mirpur Khas,Sindh,25.3029306,69.1643484259357,305.416880927324,0.0797754948863274,13.7048187357897,89438.6470588235,3385804201.97821,YES
7,2006,Naushahro Feroze,Sindh,26.88547035,68.0860156005744,309.244483159435,0.0528590273364033,44.3023343099236,78207.2117647061,2827100504.42642,NO
7,2006,Sanghar,Sindh,25.97993465,69.3053323695782,306.358200350993,0.0604529762400476,29.1641137808885,147908.462745098,9891482125.49314,YES
7,2006,Shikarpur,Sindh,27.9275341033935,68.570122726817,309.790946716234,0.028084099250945,61.2506587719855,128194.231372549,2612975653.07068,NO
7,2006,South Karachi,Sindh,24.80349715,67.0351956821958,302.524665490835,0.0836154477527508,10.4376644098494,291.141176470588,116302040.778891,NO
7,2006,Sujawal,Sindh,24.21789385,68.2489433406476,302.990538926318,0.118908905997989,4.75347002266121,1202193.01960784,11500489408.3854,YES
7,2006,Sukkur,Sindh,27.551149,69.05497712785,308.939528129072,0.0421523795822491,64.7943651350842,101947.149019608,5136645704.60624,YES
7,2006,Tando Allahyar,Sindh,25.4695701599121,68.7523003292569,305.450863875847,0.0667002691669927,20.3428579593897,16205.0509803921,1483417668.76156,YES
7,2006,Tando Muhammad Khan,Sindh,25.0325813293457,68.4569704365193,304.669170146723,0.123470561448504,14.7652499320973,27840.7215686274,1763050466.18053,YES
7,2006,Tharparkar,Sindh,24.94181595,70.2397390712097,304.715349000749,0.0978600142413864,62.5412407585292,130561.62745098,19846809678.3606,YES
7,2006,Thatta,Sindh,24.6496097,67.4714324825856,302.498014840378,0.111290016520839,29.7820053341086,563654.721568628,11834853710.7182,NO
7,2006,West Karachi,Sindh,25.00860885,67.0263844553067,302.284728292582,0.0875270164417665,61.6269814439185,244.623529411764,188863591.706719,NO
7,2006,Umerkot,Sindh,25.3413056,69.753962411758,305.695258421047,0.0738790131829224,30.8474229914778,50583.7529411764,5716309988.54897,YES
7,2006,Qambar Shahdadkot,Sindh,27.65062655,67.6935122021177,309.633522764367,0.0480298361835684,140.665715215145,115460.776470588,5434634418.01689,NO
7,2006,Malir,Sindh,25.2194003999999,67.1845050618286,302.494783876857,0.107582000893282,150.803891060035,16679.1058823529,2644619175.49701,NO
7,2006,Attock,Punjab,33.416667,72.333333,304.416418807766,0.245826277861712,400.636303892607,20557.1725490195,6982312572.51418,YES
7,2006,Bahawalnagar,Punjab,29.58007735,72.9955051984942,307.883832311217,0.0467965024287335,151.322283203393,33012.1215686274,8760734638.28279,YES
7,2006,Bahawalpur,Punjab,28.833333,71.666667,309.155955961975,0.0168111512918905,116.321576537038,42879.7176470588,23993680292.0103,YES
7,2006,Bhakkar,Punjab,31.67245285,71.3389501174221,306.069759729679,0.161371391499815,172.852952951584,47217.431372549,8528401475.74633,YES
7,2006,Chakwal,Punjab,32.89623015,72.8416280062722,304.043243626792,0.198405626017773,546.690650627897,4197.31372549019,3335774516.03897,YES
7,2006,Chiniot,Punjab,31.66966085,72.7969624607744,306.030733568277,0.144723081605861,176.719369383154,50383.1098039215,2612192792.30203,YES
7,2006,Dera Ghazi Khan,Punjab,30.4545805,70.3976711824874,304.34828175802,0.102369345149461,501.017938222032,115223.768627451,9101489383.44213,YES
7,2006,Faisalabad,Punjab,31.25,73.0,306.225227140346,0.111325275357647,180.51266574112,19650.6588235294,5952555820.30112,NO
7,2006,Gujranwala,Punjab,32.07442515,74.1577942428708,304.97028150172,0.150462331023032,218.337883182311,4292.27843137254,2448352428.01087,YES
7,2006,Gujrat,Punjab,32.583333,73.75,304.038515119169,0.333008767234552,255.679238941173,35021.1176470587,2988005200.28335,YES
7,2006,Hafizabad,Punjab,32.05183795,73.5451522484539,305.611810464308,0.147063098504281,200.516817528535,23805.2549019607,2269135412.96691,YES
7,2006,Jhang,Punjab,31.1665562,72.1399889408681,306.466260075064,0.160911395920765,153.311549841164,96400.5607843138,6203802768.94005,YES
7,2006,Jhelum,Punjab,32.82928355,73.4741991539083,303.563530137654,0.209820303804923,314.980360398312,34768.7686274509,3622008900.25824,YES
7,2006,Kasur,Punjab,31.0,74.166667,305.290339739542,0.155612215268288,195.210531703804,16934.9803921568,3766300787.52827,YES
7,2006,Khanewal,Punjab,30.3155336,72.0684066853761,307.811074681476,0.0603553353702359,137.022996459079,25937.0156862745,4323337956.18106,YES
