month,year,City Name,Province,Lat,Lng,mean_2m_air_temperature,total_precipitation,Above 2500_percentage,Below 118_percentage,premWater,area,flooded
7,2005,Attock,Punjab,33.416667,72.333333,303.439071605897,0.198385746741297,0.0,0.0,20557.1725490195,6982312572.51418,YES
7,2005,Bahawalnagar,Punjab,29.58007735,72.9955051984942,306.978346430679,0.0675947104734774,0.0,0.0,33012.1215686274,8760734638.28279,YES
7,2005,Bahawalpur,Punjab,28.833333,71.666667,308.047342779384,0.0458288267779517,0.0,0.0,42879.7176470588,23993680292.0103,YES
7,2005,Bhakkar,Punjab,31.67245285,71.3389501174221,304.670471198688,0.289923441262165,0.0,0.0,47217.431372549,8528401475.74633,YES
7,2005,Chakwal,Punjab,32.89623015,72.8416280062722,302.874987631484,0.163039081080045,0.0,0.0,4197.31372549019,3335774516.03897,NO
7,2005,Chiniot,Punjab,31.66966085,72.7969624607744,304.92200490122,0.158216633778692,0.0,0.0,50383.1098039215,2612192792.30203,YES
7,2005,Dera Ghazi Khan,Punjab,30.4545805,70.3976711824874,302.240439757234,0.193783233736969,0.0,0.0,115223.768627451,9101489383.44213,YES
7,2005,Faisalabad,Punjab,31.25,73.0,305.014283205514,0.130981021988906,0.0,0.0,19650.6588235294,5952555820.30112,NO
7,2005,Gujranwala,Punjab,32.07442515,74.1577942428708,303.890741207081,0.143989336100562,0.0,0.0,4292.27843137254,2448352428.01087,YES
7,2005,Gujrat,Punjab,32.583333,73.75,303.38211207645,0.146912245780208,0.0,0.0,35021.1176470587,2988005200.28335,YES
7,2005,Hafizabad,Punjab,32.05183795,73.5451522484539,304.406797636103,0.156523582750817,0.0,0.0,23805.2549019607,2269135412.96691,YES
7,2005,Jhang,Punjab,31.1665562,72.1399889408681,305.269769690119,0.171540759989533,0.0,0.0,96400.5607843138,6203802768.94005,YES
7,2005,Jhelum,Punjab,32.82928355,73.4741991539083,302.639646657087,0.174630487483028,0.0,0.0,34768.7686274509,3622008900.25824,YES
7,2005,Kasur,Punjab,31.0,74.166667,304.170437879667,0.136908966112721,0.0,0.0,16934.9803921568,3766300787.52827,NO
7,2005,Khanewal,Punjab,30.3155336,72.0684066853761,306.210908794433,0.127311911386586,0.0,0.0,25937.0156862745,4323337956.18106,YES
7,2005,Khushab,Punjab,32.1180174,72.0506826305102,304.022837417933,0.172083754927625,0.0,0.0,40734.4,6501109071.85852,YES
7,2005,Lahore,Punjab,31.4568448,74.4078357280044,303.833903381295,0.142136016577782,0.0,0.0,17359.9803921568,1802661354.27404,YES
7,2005,Lodhran,Punjab,29.6721973419189,71.7437930999273,306.926157584863,0.0821332234258988,0.0,0.0,1341.89411764705,2665113442.32872,NO
7,2005,Mandi Bahauddin,Punjab,32.42564185,73.474581429329,303.835934412726,0.15813992101496,0.0,0.0,43763.6705882352,2766052499.43366,YES
7,2005,Mianwali,Punjab,32.70435115,71.517287769999,303.788085452402,0.200248430561249,0.0,0.0,187930.301960784,5986043975.1292,YES
7,2005,Multan,Punjab,30.083333,71.666667,306.795582279054,0.101889556313536,0.0,0.0,46744.9882352941,3649691883.84173,YES
7,2005,Muzaffargarh,Punjab,29.81679625,71.0009478379203,307.203719233214,0.0857309583334836,0.0,0.0,160210.007843137,4508317622.69782,YES
7,2005,Nankana Sahib,Punjab,31.430542,73.8493229998461,304.49368266723,0.132769397748916,0.0,0.0,30184.7372549019,2219966614.99601,YES
7,2005,Narowal,Punjab,32.20937345,75.0336685250715,303.043661263543,0.157567733933304,0.0,0.0,19819.1058823529,2322357693.07633,YES
7,2005,Okara,Punjab,30.6977587,73.73744535,305.049473823637,0.107787021511615,0.0,0.0,21292.9882352941,4446276871.86745,NO
7,2005,Pakpattan,Punjab,30.3158722,73.2403145051548,306.06957463814,0.0819496339377336,0.0,0.0,17662.3294117647,2688290386.33825,NO
7,2005,Rajanpur,Punjab,29.13806415,70.1249477588195,305.768130779277,0.0693005291358637,0.0,0.0,170652.494117647,13097436687.2713,YES
7,2005,Rawalpindi,Punjab,33.47424225,73.4090594360754,302.015904908845,0.182435861254327,0.0,0.0,10729.6039215686,4464132297.17048,YES
7,2005,Sahiwal,Punjab,30.5473425,72.8978918438348,305.798108199684,0.109253425063706,0.0,0.0,5125.67450980391,3226851408.67418,NO
7,2005,Sargodha,Punjab,32.166667,72.5,304.585330120311,0.152132052429771,0.0,0.0,45137.2509803921,5953360031.98025,YES
7,2005,Sheikhupura,Punjab,31.7136119,74.0261924863667,304.105205322685,0.140087389631231,0.0,0.0,32734.4549019607,3622559208.98201,YES
7,2005,Sialkot,Punjab,32.4464287,74.5715832108967,303.351187572453,0.167292065936117,0.0,0.0,17640.1725490195,3051715596.80477,YES
7,2005,Toba Tek Singh,Punjab,30.92940135,72.5401824956786,305.619303809416,0.127584439525888,0.0,0.0,11674.3176470588,3273903952.29682,NO
7,2005,Vehari,Punjab,29.98225005,72.3209350784457,306.467437106927,0.097464371705094,0.0,0.0,14931.5803921568,4490616731.91565,YES
7,2005,Talagang,Punjab,32.84618005,72.2340603446525,303.548828711172,0.159105061018255,0.0,0.0,4060.39607843137,3094531679.35063,NO
7,2005,Layyah,Punjab,30.98483695,71.2761671451633,305.352430842097,0.195656724700772,0.0,0.0,121175.247058823,6383586948.40516,YES
7,2005,Taunsa,Punjab,30.89201435,70.6144694694478,303.770102865352,0.192619391564122,0.0,0.0,51926.7607843136,2644246079.05338,YES
7,2005,Kot Addu,Punjab,30.4301317,71.1421186027552,306.246368762603,0.127548551760476,0.0,0.0,46178.4980392156,3168215861.55836,YES
7,2005,Dera Ismail Khan,Punjab,31.827527,70.9090919,302.931593040793,0.256647796975718,0.6131816902034687,0.0,135841.635294117,9397015604.61496,YES
7,2005,Rahim Yar Khan,Punjab,28.4882083999999,70.4568657704918,308.110269397303,0.0327071724457745,0.0,0.0,104705.019607843,12886848420.0345,YES
7,2005,Nawabshah,Punjab,26.3175254499999,68.3082908260808,307.61691335303,0.0057313681101888,0.0,91.91333512675091,62557.6196078431,4340369686.85872,YES
7,2005,Wazirabad,Punjab,32.34553975,73.9954842829713,303.88290631871,0.156937451565885,0.0,0.0,34822.7803921568,1178178021.32374,YES
7,2005,Islamabad,Islamabad,33.7368773,75.1455138,301.087872606152,0.203217277650352,0.0,0.0,1936.62745098039,960535632.218882,YES
7,2005,Awaran,Balochistan,26.4643385,65.5995998534894,303.846964566345,0.0026459209806162,0.0,1.5132549063215623,21068.6784313725,25775972952.8311,NO
7,2005,Barkhan,Balochistan,29.99051935,69.7094178982158,299.90982008246,0.10785020463791,0.0,0.0,2106.89803921568,4064614683.28,NO
7,2005,Chagai,Balochistan,28.8841915,63.1860714030572,308.430196113904,2.21841101323705e-06,0.0,0.0,19141.325490196,39596822813.2843,NO
7,2005,Gwadar,Balochistan,25.27840885,63.482619600939,302.789766471967,0.0043765574445092,0.0,61.407784657161955,75357.0980392156,25914031194.0519,NO
7,2005,Kech,Balochistan,26.0055365,63.0965227106614,304.301534952243,0.0017614934204581,0.0,3.018624469891962,84722.0941176471,23594201003.7484,NO
7,2005,Khuzdar,Balochistan,27.1452941,66.548977642885,302.751756844246,0.0249255638517918,0.0,0.0,4203.34901960784,22983108665.5347,NO
7,2005,Lasbela,Balochistan,25.7481942,66.801986236651,302.799485700169,0.005079473846168,0.0,23.6974154751493,84701.3450980392,24107508218.6188,NO
7,2005,Musakhel,Balochistan,33.583857,69.681859,292.018416157208,0.0967736100278446,52.60020001318024,0.0,0.0,423867374.016768,NO
7,2005,Panjgur,Balochistan,26.723834,64.2229477791115,304.291269778377,0.001500596239318,0.0,0.0,6418.6431372549,17943317574.9343,NO
7,2005,Chaman,Balochistan,23.9748420715332,78.8668228494854,301.136989332191,0.0663935714995904,4.349594405594406,6.8100069930069935,6627625.05882353,510064535502824.0,YES
7,2005,Bagh,Azad Kashmir,34.0164639,73.6583025,294.951259374977,0.222440105077603,7.255440545569892,0.0,295.890196078431,627202927.178898,NO
7,2005,Bhimber,Azad Kashmir,32.9955718,74.0867503206126,301.727389964021,0.200931501655588,0.0,0.0,1218.43529411764,1255648667.36426,NO
7,2005,Jhelum Valley,Azad Kashmir,34.21071345,73.8059912654059,292.81666286797,0.169504898655966,27.75899981794353,0.0,1489.1725490196,772678368.399192,NO
7,2005,Haveli,Azad Kashmir,33.9285098999999,74.0827175347501,292.522608037941,0.197616115081589,36.04282584871316,0.0,116.086274509803,669960110.494492,NO
7,2005,Kotli,Azad Kashmir,33.41816665,73.9662418005392,299.487908576717,0.251493400158781,0.0,0.0,2255.18823529411,1540047168.64622,NO
7,2005,Mirpur,Azad Kashmir,33.2033829,73.7897192640203,301.816917786007,0.182458164731336,0.0,0.0,61029.2862745098,1037595108.58845,YES
7,2005,Muzaffarabad,Azad Kashmir,34.31640505,73.5841112904986,293.317563129808,0.18276440530828,10.992688980224754,0.0,2344.96078431372,1136431051.83262,NO
7,2005,Poonch,Azad Kashmir,33.702939,74.2499015154718,292.948524381692,0.235200375354504,31.11129643724413,0.0,3.98823529411764,1678688215.28854,NO
7,2005,Astore,Gilgit Baltistan,35.2411043,74.8749726681183,283.649788194298,0.132097612081664,94.278534160857,0.0,5431.93725490196,4579837050.56579,YES
7,2005,Ghanche,Gilgit Baltistan,35.2078282,76.4649366744058,275.871258793006,0.0959997912640821,98.29522524962104,0.0,19319.6784313725,5972634872.18143,NO
7,2005,Gilgit,Gilgit Baltistan,35.9562776,74.4867236510729,285.117067446293,0.104445375858457,80.42871195179141,0.0,6855.43137254902,4198088930.51747,NO
7,2005,Hunza,Gilgit Baltistan,36.5455115,75.2069647442128,274.431257728538,0.0548886631327227,99.11785000733126,0.0,32625.8156862744,11478124778.4752,NO
7,2005,Skardu,Gilgit Baltistan,35.2022878,75.5649804097076,281.843933537754,0.106078664077134,94.06785985706834,0.0,25732.1725490196,7630652154.39695,YES
7,2005,Nagar,Gilgit Baltistan,36.3042502,74.2665200322112,277.789290741822,0.0771239516734116,96.36273534651507,0.0,4428.36470588235,3368467360.17638,NO
7,2005,Kharmang,Gilgit Baltistan,34.906575,76.0847579764898,282.151767413762,0.131492652177711,98.8635414095018,0.0,4262.98039215686,2688522376.21532,YES
7,2005,Shigar,Gilgit Baltistan,35.71140515,76.0328844179479,273.195208043389,0.0729167439456968,96.19228639503127,0.0,26331.6196078431,7581800733.94018,NO
7,2005,Abbottabad,Khyber Pakhtunkhwa,34.1000605499999,73.2670695922918,297.981710601954,0.276132142614011,0.8586404671799817,0.0,860.56862745098,1731903220.93724,NO
7,2005,Bajaur,Khyber Pakhtunkhwa,34.7763887,71.5144196,297.575741665289,0.139197055689821,1.3121655788652848,0.0,656.250980392156,1367083421.47927,NO
7,2005,Bannu,Khyber Pakhtunkhwa,32.98919595,70.6569295802631,301.575125154162,0.183870773181786,0.0,0.0,5636.65490196078,2044427175.03456,YES
7,2005,Buner,Khyber Pakhtunkhwa,34.4319388,72.5524314520676,299.318099105158,0.168497955662466,0.1781295650035485,0.0,127.227450980392,1731551248.98529,NO
7,2005,Charsadda,Khyber Pakhtunkhwa,34.2531362,71.701553897875,303.506950603882,0.108390766323049,0.0,0.0,10896.4274509804,983125984.316962,NO
7,2005,Chitral Lower,Khyber Pakhtunkhwa,36.03119225,71.7480456698178,281.616401772391,0.0143384816806546,86.07690440104255,0.0,4693.89803921568,4590642022.88335,NO
7,2005,Hangu,Khyber Pakhtunkhwa,33.4112586975097,70.8076830098107,297.676468757107,0.253902901644551,0.0,0.0,439.694117647058,1311992290.00992,NO
7,2005,Haripur,Khyber Pakhtunkhwa,34.040329,72.8705165247918,301.298306280884,0.252378571505381,0.0,0.0,31942.1098039215,1859113614.16849,YES
7,2005,Karak,Khyber Pakhtunkhwa,33.0922516499999,71.1100375291568,301.164891413345,0.23380349391364,0.0,0.0,930.670588235294,2667860737.80613,NO
7,2005,Khyber,Khyber Pakhtunkhwa,34.04066625,71.2010473053617,300.325326163954,0.146964677124497,6.668568355376168,0.0,1664.45882352941,2810647782.16665,NO
7,2005,Kohat,Khyber Pakhtunkhwa,33.3905983,71.4271680676199,301.86128297693,0.17994276807699,0.0,0.0,5259.39215686274,3484265964.99444,YES
7,2005,Kurram,Khyber Pakhtunkhwa,33.6888492,70.3855521773004,295.527796488095,0.112981617752626,12.106256670550271,0.0,2392.63529411764,3403828136.58592,YES
7,2005,Lakki Marwat,Khyber Pakhtunkhwa,32.56916615,70.8840969797923,303.346545595209,0.218579564152516,0.0,0.0,8595.41568627451,3288159971.10615,NO
7,2005,Lower Dir,Khyber Pakhtunkhwa,34.84508525,71.8795221960266,296.278337317713,0.153171602022652,1.7026093952958399,0.0,3154.53725490196,1716298322.58072,NO
7,2005,Malakand,Khyber Pakhtunkhwa,34.51656435,71.8244586374657,300.419635492023,0.146060244141031,0.0,0.0,1829.25882352941,931294305.930261,NO
7,2005,Mansehra,Khyber Pakhtunkhwa,34.69500275,73.432578239748,290.286000324044,0.177904867593032,46.6999574601358,0.0,5336.22352941176,4101338747.28547,YES
7,2005,Mardan,Khyber Pakhtunkhwa,34.30204415,72.0800003413405,303.049266297714,0.130964666368935,0.0,0.0,964.882352941176,1644438855.41578,NO
7,2005,Mohmand,Khyber Pakhtunkhwa,34.445445,71.3714923040439,300.22985071794,0.146190252007711,0.0,0.0,1610.49803921568,2214286672.01141,NO
7,2005,North Waziristan,Khyber Pakhtunkhwa,32.9528061,69.9417203147128,296.869188304855,0.151926279951744,7.501753492112368,0.0,1311.92156862745,4943578101.63945,YES
7,2005,Nowshera,Khyber Pakhtunkhwa,33.9155586,71.9717917289865,304.25076665147,0.157298490569908,0.0,0.0,12822.1568627451,1794312572.87356,YES
7,2005,Orakzai,Khyber Pakhtunkhwa,33.69451965,70.8706089406406,297.217727739961,0.311387414073906,0.17291120666329388,0.0,9.0,1380183034.70855,NO
7,2005,Peshawar,Khyber Pakhtunkhwa,33.9351402,71.5775969737104,303.406859284521,0.10701873856316,0.0,0.0,7281.92549019607,1428720311.72275,NO
7,2005,Shangla,Khyber Pakhtunkhwa,34.83472975,72.7938962288763,292.6591988719,0.199861277196786,12.425677808158692,0.0,1773.99215686274,1391945001.78662,NO
7,2005,Swabi,Khyber Pakhtunkhwa,34.13829315,72.4767178336113,302.650361769316,0.215988429854875,0.0,0.0,13246.7843137254,1470815426.0597,NO
7,2005,Swat,Khyber Pakhtunkhwa,35.23247495,72.5116349607467,287.508696684376,0.127113919646953,57.08917179027527,0.0,13968.2980392156,5393804864.48558,NO
7,2005,Tank,Khyber Pakhtunkhwa,32.31715575,70.3753916300874,300.889092486402,0.249760209928441,0.0,0.0,7402.41176470588,2867340159.42716,YES
7,2005,Upper Dir,Khyber Pakhtunkhwa,35.40500215,72.1144400642014,288.777654077092,0.0788244714843995,61.9951485656252,0.0,1572.39607843137,2622858797.37976,NO
7,2005,Upper Kohistan,Khyber Pakhtunkhwa,35.4230477,73.2219182383857,285.771155977212,0.0953977091715131,78.61348398215,0.0,7520.27058823529,5401930267.54808,YES
7,2005,Kolai-Palas,Khyber Pakhtunkhwa,35.06654405,73.2497670052578,288.395983834621,0.113689511571249,68.76432011328441,0.0,1763.71372549019,1177753302.44961,YES
9,2005,Badin,Sindh,24.7631784,68.8275597674353,303.926889837705,0.0291831052827497,0.0,100.0,213100.17254902,6604869609.39921,YES
9,2005,Central Karachi,Sindh,24.9478329,67.0600623010151,302.28890641317,0.0134119926628883,0.0,53.12901962672479,2.02745098039215,63482504.0361945,NO
9,2005,Dadu,Sindh,26.75140465,67.5275449056309,304.962271119312,0.020837699648267,0.0,12.181489781542483,160051.650980392,8121250329.00532,NO
9,2005,East Karachi,Sindh,24.93077175,67.1603471636946,302.287010554967,0.0134296872530436,0.0,40.353460976487995,85.1960784313725,204775659.343426,NO
9,2005,Ghotki,Sindh,27.83051075,69.6965241836396,304.840783919635,0.0186552620253254,0.0,0.0,57589.4235294119,6488814207.38576,YES
9,2005,Hyderabad,Sindh,17.38878595,78.4610647345314,304.339640884625,0.0182782609287305,0.0,93.47858593538851,16939.1333333333,993453661.397525,NO
9,2005,Jacobabad,Sindh,28.18829845,68.5122930244064,305.319389007245,0.0122471851212464,0.0,0.0,155002.886274509,2847607859.91677,NO
9,2005,Jamshoro,Sindh,25.7826965,67.8508724783366,303.538040010868,0.0249675452090051,0.0,13.742462796968919,81279.9098039215,10839153870.1071,NO
9,2005,Kashmore,Sindh,28.2440614,69.1921340975309,305.137774011079,0.0124066719143529,0.0,0.0,178366.160784313,2741048016.85597,NO
9,2005,Khairpur,Sindh,26.9301974,68.9328854139982,305.457509480005,0.0149897289042568,0.0,5.564943231356435,91668.6352941179,15955303847.0881,NO
9,2005,Larkana,Sindh,27.5211066,68.1920865,305.319222304407,0.0115933970658158,0.0,0.0,69116.0588235294,1905287792.41552,NO
9,2005,Matiari,Sindh,25.77068465,68.4280411056249,305.025616595133,0.0163130571541685,0.0,100.0,32187.2117647058,1593602732.83262,NO
9,2005,Mirpur Khas,Sindh,25.3029306,69.1643484259357,304.092870071061,0.0233111758640177,0.0,100.0,89438.6470588235,3385804201.97821,NO
9,2005,Naushahro Feroze,Sindh,26.88547035,68.0860156005744,305.339643919431,0.0196491527893428,0.0,12.126262871214658,78207.2117647061,2827100504.42642,NO
9,2005,Sanghar,Sindh,25.97993465,69.3053323695782,304.839921185701,0.0194224096324214,0.0,80.25094960365018,147908.462745098,9891482125.49314,YES
9,2005,Shikarpur,Sindh,27.9275341033935,68.570122726817,305.237697586173,0.0104242444243863,0.0,0.0,128194.231372549,2612975653.07068,NO
9,2005,South Karachi,Sindh,24.80349715,67.0351956821958,302.222973170769,0.0131079725543435,0.0,100.0,291.141176470588,116302040.778891,NO
9,2005,Sujawal,Sindh,24.21789385,68.2489433406476,302.447108435925,0.0428033726481023,0.0,100.0,1202193.01960784,11500489408.3854,YES
9,2005,Sukkur,Sindh,27.551149,69.05497712785,305.375295994927,0.0136324872117477,0.0,0.0,101947.149019608,5136645704.60624,YES
9,2005,Tando Allahyar,Sindh,25.4695701599121,68.7523003292569,304.258246824077,0.0204987807042435,0.0,100.0,16205.0509803921,1483417668.76156,NO
9,2005,Tando Muhammad Khan,Sindh,25.0325813293457,68.4569704365193,303.980067008014,0.0238955318885346,0.0,99.99175104871998,27840.7215686274,1763050466.18053,YES
9,2005,Tharparkar,Sindh,24.94181595,70.2397390712097,303.785634291411,0.050042257260491,0.0,36.142568553054325,130561.62745098,19846809678.3606,YES
9,2005,Thatta,Sindh,24.6496097,67.4714324825856,302.14486228749,0.0184060541618539,0.0,74.8291977071298,563654.721568628,11834853710.7182,NO
9,2005,West Karachi,Sindh,25.00860885,67.0263844553067,301.867361427611,0.013606901575134,0.0,11.599429042145593,244.623529411764,188863591.706719,NO
9,2005,Umerkot,Sindh,25.3413056,69.753962411758,304.366786851903,0.0276609091338259,0.0,64.05345630949057,50583.7529411764,5716309988.54897,NO
9,2005,Qambar Shahdadkot,Sindh,27.65062655,67.6935122021177,305.063388305615,0.0168871796398605,0.0,0.2439755577849836,115460.776470588,5434634418.01689,NO
9,2005,Malir,Sindh,25.2194003999999,67.1845050618286,301.950398855497,0.0263211814194695,0.0,10.048561421060334,16679.1058823529,2644619175.49701,NO
9,2005,Attock,Punjab,33.416667,72.333333,301.910420025839,0.0630212563570853,0.0,0.0,20557.1725490195,6982312572.51418,NO
9,2005,Bahawalnagar,Punjab,29.58007735,72.9955051984942,303.420019772199,0.0717788374122893,0.0,0.0,33012.1215686274,8760734638.28279,YES
9,2005,Bahawalpur,Punjab,28.833333,71.666667,304.299883215638,0.0417877253030672,0.0,0.0,42879.7176470588,23993680292.0103,YES
9,2005,Bhakkar,Punjab,31.67245285,71.3389501174221,303.619698225684,0.0681248271439924,0.0,0.0,47217.431372549,8528401475.74633,NO
9,2005,Chakwal,Punjab,32.89623015,72.8416280062722,301.662786896221,0.0689495528602691,0.0,0.0,4197.31372549019,3335774516.03897,NO
9,2005,Chiniot,Punjab,31.66966085,72.7969624607744,303.91141197981,0.0626983484305453,0.0,0.0,50383.1098039215,2612192792.30203,NO
9,2005,Dera Ghazi Khan,Punjab,30.4545805,70.3976711824874,300.862771717052,0.0450118833875127,0.0,0.0,115223.768627451,9101489383.44213,NO
9,2005,Faisalabad,Punjab,31.25,73.0,303.699610782001,0.0595993781368622,0.0,0.0,19650.6588235294,5952555820.30112,NO
9,2005,Gujranwala,Punjab,32.07442515,74.1577942428708,302.355023094439,0.0846720808812474,0.0,0.0,4292.27843137254,2448352428.01087,NO
9,2005,Gujrat,Punjab,32.583333,73.75,301.996456664408,0.0650404317282609,0.0,0.0,35021.1176470587,2988005200.28335,YES
9,2005,Hafizabad,Punjab,32.05183795,73.5451522484539,303.210220638471,0.0686171831787089,0.0,0.0,23805.2549019607,2269135412.96691,YES
9,2005,Jhang,Punjab,31.1665562,72.1399889408681,304.704762763929,0.0450706246925497,0.0,0.0,96400.5607843138,6203802768.94005,YES
9,2005,Jhelum,Punjab,32.82928355,73.4741991539083,301.256523185514,0.0689215688002854,0.0,0.0,34768.7686274509,3622008900.25824,YES
9,2005,Kasur,Punjab,31.0,74.166667,302.963614287287,0.059528236683379,0.0,0.0,16934.9803921568,3766300787.52827,NO
9,2005,Khanewal,Punjab,30.3155336,72.0684066853761,304.31867244492,0.0369075749536634,0.0,0.0,25937.0156862745,4323337956.18106,NO
9,2005,Khushab,Punjab,32.1180174,72.0506826305102,302.721735700164,0.0714400933356218,0.0,0.0,40734.4,6501109071.85852,YES
9,2005,Lahore,Punjab,31.4568448,74.4078357280044,302.581097610199,0.0651936812433962,0.0,0.0,17359.9803921568,1802661354.27404,YES
9,2005,Lodhran,Punjab,29.6721973419189,71.7437930999273,303.917018936043,0.0288379838002777,0.0,0.0,1341.89411764705,2665113442.32872,NO
9,2005,Mandi Bahauddin,Punjab,32.42564185,73.474581429329,302.749952043899,0.0605639640704145,0.0,0.0,43763.6705882352,2766052499.43366,YES
9,2005,Mianwali,Punjab,32.70435115,71.517287769999,302.293819888276,0.0759176544923993,0.0,0.0,187930.301960784,5986043975.1292,NO
9,2005,Multan,Punjab,30.083333,71.666667,304.53714260504,0.0314264736234673,0.0,0.0,46744.9882352941,3649691883.84173,NO
9,2005,Muzaffargarh,Punjab,29.81679625,71.0009478379203,304.670329308978,0.0301208554049769,0.0,0.0,160210.007843137,4508317622.69782,NO
9,2005,Nankana Sahib,Punjab,31.430542,73.8493229998461,303.15410696731,0.0759289326318766,0.0,0.0,30184.7372549019,2219966614.99601,YES
9,2005,Narowal,Punjab,32.20937345,75.0336685250715,301.09324180968,0.101318125364019,0.0,0.0,19819.1058823529,2322357693.07633,NO
9,2005,Okara,Punjab,30.6977587,73.73744535,303.172389479106,0.0652419168905678,0.0,0.0,21292.9882352941,4446276871.86745,NO
9,2005,Pakpattan,Punjab,30.3158722,73.2403145051548,303.088359300278,0.0692030600160333,0.0,0.0,17662.3294117647,2688290386.33825,NO
9,2005,Rajanpur,Punjab,29.13806415,70.1249477588195,303.567569184831,0.020832952085639,0.0,0.0,170652.494117647,13097436687.2713,NO
9,2005,Rawalpindi,Punjab,33.47424225,73.4090594360754,300.756432987364,0.0664897526529244,0.0,0.0,10729.6039215686,4464132297.17048,YES
9,2005,Sahiwal,Punjab,30.5473425,72.8978918438348,303.445463527518,0.0494772363455251,0.0,0.0,5125.67450980391,3226851408.67418,NO
9,2005,Sargodha,Punjab,32.166667,72.5,303.558945675883,0.0602438741866314,0.0,0.0,45137.2509803921,5953360031.98025,YES
9,2005,Sheikhupura,Punjab,31.7136119,74.0261924863667,302.701762183749,0.0784987866753695,0.0,0.0,32734.4549019607,3622559208.98201,YES
9,2005,Sialkot,Punjab,32.4464287,74.5715832108967,301.499660070307,0.0956598353963123,0.0,0.0,17640.1725490195,3051715596.80477,YES
9,2005,Toba Tek Singh,Punjab,30.92940135,72.5401824956786,304.239046158455,0.0425158786008466,0.0,0.0,11674.3176470588,3273903952.29682,NO
9,2005,Vehari,Punjab,29.98225005,72.3209350784457,303.413622554597,0.0426793569311598,0.0,0.0,14931.5803921568,4490616731.91565,YES
9,2005,Talagang,Punjab,32.84618005,72.2340603446525,302.289800477505,0.0567078170313754,0.0,0.0,4060.39607843137,3094531679.35063,NO
9,2005,Layyah,Punjab,30.98483695,71.2761671451633,304.656260099362,0.05170064662291,0.0,0.0,121175.247058823,6383586948.40516,NO
9,2005,Taunsa,Punjab,30.89201435,70.6144694694478,303.270568087641,0.0496209809834167,0.0,0.0,51926.7607843136,2644246079.05338,NO
9,2005,Kot Addu,Punjab,30.4301317,71.1421186027552,304.79847987171,0.0460996379094072,0.0,0.0,46178.4980392156,3168215861.55836,NO
9,2005,Dera Ismail Khan,Punjab,31.827527,70.9090919,301.642012004718,0.0742510690118152,0.6131816902034687,0.0,135841.635294117,9397015604.61496,NO
9,2005,Rahim Yar Khan,Punjab,28.4882083999999,70.4568657704918,304.521861657008,0.0218116665362924,0.0,0.0,104705.019607843,12886848420.0345,YES
9,2005,Nawabshah,Punjab,26.3175254499999,68.3082908260808,305.330381858343,0.0177962896677341,0.0,91.91333512675091,62557.6196078431,4340369686.85872,YES
9,2005,Wazirabad,Punjab,32.34553975,73.9954842829713,302.395780937441,0.0827226681197512,0.0,0.0,34822.7803921568,1178178021.32374,YES
9,2005,Islamabad,Islamabad,33.7368773,75.1455138,299.999646894619,0.0609509744087149,0.0,0.0,1936.62745098039,960535632.218882,NO
9,2005,Awaran,Balochistan,26.4643385,65.5995998534894,302.879559824305,0.0124087445089815,0.0,1.5132549063215623,21068.6784313725,25775972952.8311,NO
9,2005,Barkhan,Balochistan,29.99051935,69.7094178982158,298.422522771654,0.0281752689566647,0.0,0.0,2106.89803921568,4064614683.28,NO
9,2005,Chagai,Balochistan,28.8841915,63.1860714030572,303.128542245828,1.11758708953857e-07,0.0,0.0,19141.325490196,39596822813.2843,NO
9,2005,Gwadar,Balochistan,25.27840885,63.482619600939,301.729450338008,0.0007450180411285,0.0,61.407784657161955,75357.0980392156,25914031194.0519,NO
9,2005,Kech,Balochistan,26.0055365,63.0965227106614,303.434784570456,0.0003130693154264,0.0,3.018624469891962,84722.0941176471,23594201003.7484,NO
9,2005,Khuzdar,Balochistan,27.1452941,66.548977642885,300.171914991329,0.0206032717846382,0.0,0.0,4203.34901960784,22983108665.5347,NO
9,2005,Lasbela,Balochistan,25.7481942,66.801986236651,302.077642901987,0.0125792729741863,0.0,23.6974154751493,84701.3450980392,24107508218.6188,NO
9,2005,Musakhel,Balochistan,33.583857,69.681859,289.177923231998,0.0541409479211592,52.60020001318024,0.0,0.0,423867374.016768,NO
9,2005,Panjgur,Balochistan,26.723834,64.2229477791115,302.2613134877,0.000855184560483,0.0,0.0,6418.6431372549,17943317574.9343,NO
9,2005,Chaman,Balochistan,23.9748420715332,78.8668228494854,298.623530398516,0.0362786550641029,4.349594405594406,6.8100069930069935,6627625.05882353,510064535502824.0,YES
9,2005,Bagh,Azad Kashmir,34.0164639,73.6583025,293.325918903767,0.0615070162922603,7.255440545569892,0.0,295.890196078431,627202927.178898,NO
9,2005,Bhimber,Azad Kashmir,32.9955718,74.0867503206126,300.229377120663,0.0688886065085189,0.0,0.0,1218.43529411764,1255648667.36426,NO
9,2005,Jhelum Valley,Azad Kashmir,34.21071345,73.8059912654059,291.116539359461,0.0502716564261738,27.75899981794353,0.0,1489.1725490196,772678368.399192,YES
9,2005,Haveli,Azad Kashmir,33.9285098999999,74.0827175347501,290.568139101467,0.05640007056755,36.04282584871316,0.0,116.086274509803,669960110.494492,NO
9,2005,Kotli,Azad Kashmir,33.41816665,73.9662418005392,297.75684029744,0.0651297009797823,0.0,0.0,2255.18823529411,1540047168.64622,NO
